model,language,documents,log_bin,period_center,fourier_bins,mean_relative_density,se_relative_density
llama31,zh,332,24,13.983106740258739,23,0.9913063500541318,0.007847621618542156
llama31,zh,332,25,15.146496450348943,22,1.0198260205873573,0.008830962479665685
llama31,zh,332,26,16.421220753444423,20,1.0263549819304802,0.008854013444981063
llama31,zh,332,27,17.774568996970093,18,1.0462664244137851,0.009330315144788702
llama31,zh,332,28,19.235136338697405,17,1.0618712068497538,0.01053030928148779
llama31,zh,332,29,20.796881250446052,15,1.0872885127324197,0.010614268702466251
llama31,zh,332,30,22.511839961743885,15,1.1117258707977142,0.011701888405983537
llama31,zh,332,31,24.38700267466527,13,1.1039781658666121,0.011349825565947016
llama31,zh,332,32,26.43351109040132,13,1.125318188747601,0.013654420005128148
llama31,zh,332,33,28.650364158817133,11,1.1437802855223498,0.01387954503355659
llama31,zh,332,34,30.920474771901404,10,1.1728259362571478,0.015190813765335424
llama31,zh,332,35,33.44593172081344,10,1.197394263885464,0.015742150615902218
llama31,zh,332,36,36.25725566717276,9,1.2172608678291772,0.016359057542781563
llama31,zh,332,37,39.205599316416965,8,1.2411952707355742,0.016547181654253833
llama31,zh,332,38,42.45756834172835,8,1.2836316881360206,0.018288783980112678
llama31,zh,332,39,46.03409888580932,7,1.2826436948377269,0.018091613364338757
llama31,zh,332,40,49.96608705487118,7,1.288340233156836,0.020013920611178248
llama31,zh,332,41,54.265543124911304,6,1.330165729096661,0.022532803944046914
llama31,zh,332,42,58.526232769908994,5,1.3290617379955618,0.0251484943294586
llama31,zh,332,43,63.03030727083153,5,1.326122942820948,0.02608149431788007
llama31,zh,332,44,68.28564122718676,5,1.3761541045605203,0.025013552829986133
llama31,zh,332,45,73.81678310713458,4,1.3596686794232922,0.02586245655464193
llama31,zh,332,46,80.34462965429582,5,1.3893212554041046,0.024948674512341177
llama31,zh,332,47,87.1620907268156,3,1.4240134519603804,0.03538432333281317
llama31,zh,332,48,94.19204238801649,4,1.4498181666034322,0.03293881034773086
llama31,zh,332,49,102.42134222654549,3,1.5122307485887332,0.038292353636304614
llama31,zh,332,50,110.72967047543887,3,1.4766667496309112,0.04305156201091696
llama31,zh,332,51,120.50534605263967,3,1.5579810259464244,0.0388709810839571
llama31,zh,332,52,130.04813004819508,2,1.5146307750208228,0.043904642549742905
llama31,zh,332,53,138.86740554154198,2,1.536839117397076,0.04017559898977545
llama31,zh,332,54,151.77313332607557,3,1.5992614493803468,0.036206037771704745
llama31,zh,332,55,167.21849977399827,2,1.628492642982912,0.04027547106980264
llama31,zh,332,56,178.0869565217391,1,1.7226445474266798,0.06124621530419764
llama31,zh,332,57,190.5631662896068,2,1.712721671010681,0.04953308355969572
llama31,zh,332,58,210.12036650703962,2,1.7604225305359453,0.051923678535033116
llama31,zh,332,59,227.5555555555556,1,1.7792234514931176,0.05904195157270566
llama31,zh,332,60,240.9411764705883,1,1.884329210069415,0.06686380916592966
llama31,zh,332,61,264.39566310109325,2,1.8605208241352063,0.051731181911901375
llama31,zh,332,62,292.57142857142867,1,1.969269507435906,0.07805776561332699
llama31,zh,332,63,315.076923076923,1,1.9903371998583306,0.07468658190098848
llama31,zh,332,64,341.33333333333337,1,2.039632058900216,0.06900544198023652
llama31,zh,332,65,372.3636363636366,1,2.276038739625804,0.09440899490409431
llama31,zh,332,66,409.6000000000002,1,2.227845789798003,0.09157015774384138
llama31,zh,332,67,455.1111111111112,1,2.232557971648055,0.09358997166279887
llama31,zh,332,68,512.0,1,2.289852187134982,0.0956479468259734
llama31,zh,332,69,585.1428571428573,1,2.5428465478743054,0.09995293024646103
llama31,zh,332,70,682.6666666666667,1,2.7395131354575692,0.1585974267900305
llama31,zh,332,71,819.2000000000004,1,2.8815635445773085,0.11636801291541471
llama31,zh,332,72,1024.0,1,3.1929085533407666,0.1458539871052336
llama31,zh,332,73,1365.3333333333335,1,3.9689045066631894,0.2167423756793036
llama31,zh,332,74,2048.0,1,4.447741809118316,0.22475496646138002
llama31,zh,332,75,4096.0,1,7.213059246430556,0.48595629793811934
qwen3,en,48367,0,2.079738366502104,157,1.000379747888001,0.00034264584958529
qwen3,en,48367,1,2.251755740869529,144,1.0004261855072738,0.0003482105021003105
qwen3,en,48367,2,2.4380159059456386,134,1.001507944231964,0.00033976420828902334
qwen3,en,48367,3,2.6398663190468756,123,1.0038985381381287,0.0003384833527432131
qwen3,en,48367,4,2.858095516768718,114,1.004841100411434,0.0003360053009152534
qwen3,en,48367,5,3.0944667104130863,105,1.0042079971853637,0.00033818173565469635
qwen3,en,48367,6,3.3500197264183567,97,1.0013638388060615,0.00033752485462596523
qwen3,en,48367,7,3.627343166455213,90,0.9975390241876939,0.0003432113727898281
qwen3,en,48367,8,3.92626195301624,82,0.99181219896877,0.0003451431224965554
qwen3,en,48367,9,4.250092689272306,77,0.9871375072201278,0.0003435079726672379
qwen3,en,48367,10,4.603468074230814,71,0.9813768327672726,0.0003523816720551139
qwen3,en,48367,11,4.984267095470073,65,0.9789476206001533,0.0003628937036670007
qwen3,en,48367,12,5.394424560964031,60,0.9785127357027184,0.0004009883688487565
qwen3,en,48367,13,5.840467452356643,56,0.9755543944563675,0.00040070092165570616
qwen3,en,48367,14,6.322619408629094,51,0.9713811094666378,0.0004248483296584739
qwen3,en,48367,15,6.845610607228076,48,0.9719931926586444,0.00046985213854826806
qwen3,en,48367,16,7.415533941273617,44,0.9805187887882079,0.00045207862388677543
qwen3,en,48367,17,8.025558781654992,40,0.9952012429296541,0.0005305824338126834
qwen3,en,48367,18,8.68951954267665,38,0.9965103719859059,0.0006157123367434416
qwen3,en,48367,19,9.407669204741923,34,0.9829945596712767,0.0006333818252178539
qwen3,en,48367,20,10.179076618235907,32,0.9733048785025498,0.0006452059534259043
qwen3,en,48367,21,11.028566357572464,30,0.9686900673965546,0.0007468730495698946
qwen3,en,48367,22,11.94477170193431,27,0.9650659072231619,0.0007179237180507124
qwen3,en,48367,23,12.924480781696696,25,0.9658154110597157,0.0007928862499656668
qwen3,en,48367,24,13.983106740258739,23,0.9778405010519967,0.0007294974256805213
qwen3,en,48367,25,15.146496450348943,22,1.0196233817672289,0.0007945393765429835
qwen3,en,48367,26,16.421220753444423,20,1.0598721412401066,0.0008564556654372205
qwen3,en,48367,27,17.774568996970093,18,1.0278206347123413,0.0008310099432451001
qwen3,en,48367,28,19.235136338697405,17,0.9788789589140025,0.0008527199936505645
qwen3,en,48367,29,20.796881250446052,15,0.9512132436548505,0.0009400496447793392
qwen3,en,48367,30,22.511839961743885,15,0.9376103712515499,0.0008957233204988534
qwen3,en,48367,31,24.38700267466527,13,0.9293331363494944,0.0009304891251735998
qwen3,en,48367,32,26.43351109040132,13,0.9291998967988421,0.001289690562897974
qwen3,en,48367,33,28.650364158817133,11,0.922868040175069,0.0009957037284702814
qwen3,en,48367,34,30.920474771901404,10,0.9253121266418038,0.00105847686909462
qwen3,en,48367,35,33.44593172081344,10,0.9267646176777061,0.0011552933713123406
qwen3,en,48367,36,36.25725566717276,9,0.9306440119672573,0.0011239292928702062
qwen3,en,48367,37,39.205599316416965,8,0.933922216017513,0.0012098083587857575
qwen3,en,48367,38,42.45756834172835,8,0.9385272970606827,0.001239455643248362
qwen3,en,48367,39,46.03409888580932,7,0.9422991882615345,0.0012506269633949586
qwen3,en,48367,40,49.96608705487118,7,0.9506948554409624,0.001297204208105572
qwen3,en,48367,41,54.265543124911304,6,0.9586782218652945,0.0013841011230848607
qwen3,en,48367,42,58.526232769908994,5,0.9686130408318516,0.0015286878603962754
qwen3,en,48367,43,63.03030727083153,5,0.9780236661054966,0.001657422529642977
qwen3,en,48367,44,68.28564122718676,5,0.9863132616141631,0.0016739175495789974
qwen3,en,48367,45,73.81678310713458,4,0.9965333576791604,0.0019131920572745367
qwen3,en,48367,46,80.34462965429582,5,1.0123141563496478,0.0017777882914063018
qwen3,en,48367,47,87.1620907268156,3,1.0201982217450123,0.0020533577830523977
qwen3,en,48367,48,94.19204238801649,4,1.033544142968785,0.0018208853757620458
qwen3,en,48367,49,102.42134222654549,3,1.0503436485218125,0.0021853777383168634
qwen3,en,48367,50,110.72967047543887,3,1.0680195777213248,0.0021067456800583743
qwen3,en,48367,51,120.50534605263967,3,1.0820477040759915,0.00220509681226106
qwen3,en,48367,52,130.04813004819508,2,1.100004807252783,0.002613371451908745
qwen3,en,48367,53,138.86740554154198,2,1.1145679066590926,0.0026489050403168467
qwen3,en,48367,54,151.77313332607557,3,1.1422083888677668,0.002527768903962398
qwen3,en,48367,55,167.21849977399827,2,1.1673830836258376,0.0028651651132547973
qwen3,en,48367,56,178.0869565217391,1,1.188464109511179,0.0037870270487010043
qwen3,en,48367,57,190.5631662896068,2,1.2085352456501965,0.0033394959618172123
qwen3,en,48367,58,210.12036650703962,2,1.2365338611246193,0.0031642093641477648
qwen3,en,48367,59,227.5555555555556,1,1.2630531066407702,0.004203093503087787
qwen3,en,48367,60,240.9411764705883,1,1.287643730319742,0.004375362573484458
qwen3,en,48367,61,264.39566310109325,2,1.3318834187683137,0.0038696210047817654
qwen3,en,48367,62,292.57142857142867,1,1.374342241627888,0.005008836833025466
qwen3,en,48367,63,315.076923076923,1,1.4050853765869433,0.005440067474296151
qwen3,en,48367,64,341.33333333333337,1,1.4508392876426337,0.0054679453921472575
qwen3,en,48367,65,372.3636363636366,1,1.482553206738447,0.00565248550594497
qwen3,en,48367,66,409.6000000000002,1,1.5514305802378738,0.006267062160158715
qwen3,en,48367,67,455.1111111111112,1,1.6166723712698812,0.006631932734216571
qwen3,en,48367,68,512.0,1,1.6911230064576355,0.006995731866851416
qwen3,en,48367,69,585.1428571428573,1,1.802848339917691,0.00817440732195787
qwen3,en,48367,70,682.6666666666667,1,1.9238550993260364,0.00904341354996169
qwen3,en,48367,71,819.2000000000004,1,2.106537007167747,0.010430588955872356
qwen3,en,48367,72,1024.0,1,2.3488274275377528,0.011802582115723614
qwen3,en,48367,73,1365.3333333333335,1,2.7601658551331667,0.015163439009105722
qwen3,en,48367,74,2048.0,1,3.5118473281243867,0.022356554770126817
qwen3,en,48367,75,4096.0,1,5.655317231740215,0.04686409336013124
qwen3,fr,3194,0,2.079738366502104,157,0.9767831550208306,0.0011111939152061575
qwen3,fr,3194,1,2.251755740869529,144,0.9824099951269741,0.001150175836802371
qwen3,fr,3194,2,2.4380159059456386,134,0.9947052201426225,0.0011873245057091636
qwen3,fr,3194,3,2.6398663190468756,123,1.0112256716551344,0.0012077772265763494
qwen3,fr,3194,4,2.858095516768718,114,1.035230927443918,0.0012771055025700567
qwen3,fr,3194,5,3.0944667104130863,105,1.0573256447845798,0.0013397966901233552
qwen3,fr,3194,6,3.3500197264183567,97,1.0822641012306424,0.0014282634489048286
qwen3,fr,3194,7,3.627343166455213,90,1.1001705469985,0.0015179649075596387
qwen3,fr,3194,8,3.92626195301624,82,1.1028015532689137,0.001564089606403358
qwen3,fr,3194,9,4.250092689272306,77,1.0920464759329147,0.0015246517470939112
qwen3,fr,3194,10,4.603468074230814,71,1.0650090622352928,0.001447850876801634
qwen3,fr,3194,11,4.984267095470073,65,1.0375898250139999,0.0014909391442072518
qwen3,fr,3194,12,5.394424560964031,60,1.002097372720776,0.0014269646065270128
qwen3,fr,3194,13,5.840467452356643,56,0.9744182276023707,0.0014691905980612956
qwen3,fr,3194,14,6.322619408629094,51,0.9478140581058553,0.0014679975249345235
qwen3,fr,3194,15,6.845610607228076,48,0.9330180858022622,0.0014955842753759789
qwen3,fr,3194,16,7.415533941273617,44,0.9250193441170214,0.0015976467972868
qwen3,fr,3194,17,8.025558781654992,40,0.9128290010124183,0.0016685549109163992
qwen3,fr,3194,18,8.68951954267665,38,0.9085937384467588,0.0017261938245765266
qwen3,fr,3194,19,9.407669204741923,34,0.9061307696832812,0.0019118285814308167
qwen3,fr,3194,20,10.179076618235907,32,0.9117869647236401,0.0022743364918075774
qwen3,fr,3194,21,11.028566357572464,30,0.9188965943060481,0.0026193042824055983
qwen3,fr,3194,22,11.94477170193431,27,0.9055288257292265,0.0024545512028470956
qwen3,fr,3194,23,12.924480781696696,25,0.8933614802433577,0.002377159581702597
qwen3,fr,3194,24,13.983106740258739,23,0.8928542544296334,0.0024332454077857905
qwen3,fr,3194,25,15.146496450348943,22,0.8972750960518954,0.002648555510444756
qwen3,fr,3194,26,16.421220753444423,20,0.8979179379733955,0.002883821854641549
qwen3,fr,3194,27,17.774568996970093,18,0.8988352128899688,0.0028437943922388787
qwen3,fr,3194,28,19.235136338697405,17,0.9256253592752732,0.0031149180761990704
qwen3,fr,3194,29,20.796881250446052,15,0.9601379239034878,0.003317818988015765
qwen3,fr,3194,30,22.511839961743885,15,0.9456959772142152,0.0032882881682625665
qwen3,fr,3194,31,24.38700267466527,13,0.9119923163073174,0.003401397278864295
qwen3,fr,3194,32,26.43351109040132,13,0.8966069923136651,0.0035388781778789248
qwen3,fr,3194,33,28.650364158817133,11,0.8972088410526952,0.004234723340604748
qwen3,fr,3194,34,30.920474771901404,10,0.8958970143714671,0.004295402709303996
qwen3,fr,3194,35,33.44593172081344,10,0.8931661050134108,0.0043194960555199636
qwen3,fr,3194,36,36.25725566717276,9,0.901319574792268,0.004573652620413074
qwen3,fr,3194,37,39.205599316416965,8,0.8968109730108195,0.004272965448877539
qwen3,fr,3194,38,42.45756834172835,8,0.9040497209176424,0.005242982885563618
qwen3,fr,3194,39,46.03409888580932,7,0.8906565788228354,0.004790120016896082
qwen3,fr,3194,40,49.96608705487118,7,0.9028254730065316,0.004829044282340716
qwen3,fr,3194,41,54.265543124911304,6,0.9100990365023918,0.004848487172504926
qwen3,fr,3194,42,58.526232769908994,5,0.9065524337331684,0.0052996486295501305
qwen3,fr,3194,43,63.03030727083153,5,0.9215105725679038,0.005360441063628902
qwen3,fr,3194,44,68.28564122718676,5,0.9293096666691159,0.005442569380966498
qwen3,fr,3194,45,73.81678310713458,4,0.9334882708836431,0.005955986856447873
qwen3,fr,3194,46,80.34462965429582,5,0.9529238918962936,0.005771095630599495
qwen3,fr,3194,47,87.1620907268156,3,0.9633889232795375,0.007274801758037681
qwen3,fr,3194,48,94.19204238801649,4,0.9633995873662561,0.0063757202084179085
qwen3,fr,3194,49,102.42134222654549,3,0.9918055707108931,0.0074787100389777095
qwen3,fr,3194,50,110.72967047543887,3,0.9941071456030436,0.007346532210760442
qwen3,fr,3194,51,120.50534605263967,3,1.000052403272887,0.008355093857715065
qwen3,fr,3194,52,130.04813004819508,2,1.0120555895924626,0.00930784193270136
qwen3,fr,3194,53,138.86740554154198,2,1.0134492062991338,0.009100221936635627
qwen3,fr,3194,54,151.77313332607557,3,1.039456599227421,0.013055368322946556
qwen3,fr,3194,55,167.21849977399827,2,1.0606236982478687,0.010156743048408886
qwen3,fr,3194,56,178.0869565217391,1,1.0397198611319478,0.011691943032796723
qwen3,fr,3194,57,190.5631662896068,2,1.0965873709432008,0.011118778134718583
qwen3,fr,3194,58,210.12036650703962,2,1.114960366723117,0.011318282619998158
qwen3,fr,3194,59,227.5555555555556,1,1.0968214140951218,0.012760309521633989
qwen3,fr,3194,60,240.9411764705883,1,1.1369739337011855,0.013668759983730003
qwen3,fr,3194,61,264.39566310109325,2,1.157373770460799,0.011765088331668914
qwen3,fr,3194,62,292.57142857142867,1,1.1875984730112676,0.01476496939883205
qwen3,fr,3194,63,315.076923076923,1,1.2325543977536473,0.01600339001007168
qwen3,fr,3194,64,341.33333333333337,1,1.2370280476409024,0.016410577751733005
qwen3,fr,3194,65,372.3636363636366,1,1.2701395455629005,0.01653449170347368
qwen3,fr,3194,66,409.6000000000002,1,1.2680584046146008,0.016345981688315116
qwen3,fr,3194,67,455.1111111111112,1,1.3449908951863239,0.019965154778184377
qwen3,fr,3194,68,512.0,1,1.3573510077277655,0.018969140086585578
qwen3,fr,3194,69,585.1428571428573,1,1.467891519624538,0.021563962127081285
qwen3,fr,3194,70,682.6666666666667,1,1.557371060391664,0.036854820350144014
qwen3,fr,3194,71,819.2000000000004,1,1.6417448335918012,0.043989657326628864
qwen3,fr,3194,72,1024.0,1,1.7475021445937253,0.03327697693316862
qwen3,fr,3194,73,1365.3333333333335,1,1.9558391518109295,0.04492743278336619
qwen3,fr,3194,74,2048.0,1,2.372866924704822,0.04512386216251886
qwen3,fr,3194,75,4096.0,1,3.5352113590508285,0.08973093681205466
qwen3,de,1772,0,2.079738366502104,157,0.9101742833480794,0.001366746676431536
qwen3,de,1772,1,2.251755740869529,144,0.9138428962834745,0.0014007894658530054
qwen3,de,1772,2,2.4380159059456386,134,0.9204410940206871,0.001396132300063793
qwen3,de,1772,3,2.6398663190468756,123,0.9332305132209824,0.0015113252120154909
qwen3,de,1772,4,2.858095516768718,114,0.9548437308249711,0.0015352221448184543
qwen3,de,1772,5,3.0944667104130863,105,0.9781998984694834,0.0016182321879269015
qwen3,de,1772,6,3.3500197264183567,97,1.005604103515187,0.001732816318312252
qwen3,de,1772,7,3.627343166455213,90,1.0279973602835653,0.0018633966351702168
qwen3,de,1772,8,3.92626195301624,82,1.0517851186798026,0.001984612369654994
qwen3,de,1772,9,4.250092689272306,77,1.061663869078744,0.002014091832774494
qwen3,de,1772,10,4.603468074230814,71,1.0685183605137696,0.002037331236624653
qwen3,de,1772,11,4.984267095470073,65,1.06523443692119,0.002099804625107239
qwen3,de,1772,12,5.394424560964031,60,1.061187566579722,0.0020771592520051983
qwen3,de,1772,13,5.840467452356643,56,1.057448962556121,0.0020841794289534394
qwen3,de,1772,14,6.322619408629094,51,1.0508697535787688,0.0022146538478651084
qwen3,de,1772,15,6.845610607228076,48,1.049842452190118,0.0022618338110724453
qwen3,de,1772,16,7.415533941273617,44,1.0442172739348345,0.0022889830084555423
qwen3,de,1772,17,8.025558781654992,40,1.0463503637508775,0.002415724052488708
qwen3,de,1772,18,8.68951954267665,38,1.0514874297739334,0.002620980154870649
qwen3,de,1772,19,9.407669204741923,34,1.0539242095637138,0.0028992636328219233
qwen3,de,1772,20,10.179076618235907,32,1.068085230642249,0.0032425239009772288
qwen3,de,1772,21,11.028566357572464,30,1.0745952564269834,0.0032574570855335074
qwen3,de,1772,22,11.94477170193431,27,1.0635976332741228,0.003744764162868781
qwen3,de,1772,23,12.924480781696696,25,1.0522982958392786,0.0037654498694313313
qwen3,de,1772,24,13.983106740258739,23,1.0337982228205322,0.003985497481202657
qwen3,de,1772,25,15.146496450348943,22,1.017537057329944,0.003837092637527523
qwen3,de,1772,26,16.421220753444423,20,1.0119697180355651,0.003931031329608242
qwen3,de,1772,27,17.774568996970093,18,1.0020715176724826,0.004072023550383943
qwen3,de,1772,28,19.235136338697405,17,1.0174207686671142,0.004191689468238468
qwen3,de,1772,29,20.796881250446052,15,1.0595155426193401,0.004865494820261179
qwen3,de,1772,30,22.511839961743885,15,1.02619131237606,0.00467924595209628
qwen3,de,1772,31,24.38700267466527,13,0.9720530532718488,0.004626761374397575
qwen3,de,1772,32,26.43351109040132,13,0.9446787456737041,0.004674496491416032
qwen3,de,1772,33,28.650364158817133,11,0.9331983464892706,0.0049518843109390845
qwen3,de,1772,34,30.920474771901404,10,0.9188484283581941,0.005311559789771827
qwen3,de,1772,35,33.44593172081344,10,0.9076588692862559,0.005030789717402511
qwen3,de,1772,36,36.25725566717276,9,0.9161757248498519,0.005527929324544931
qwen3,de,1772,37,39.205599316416965,8,0.9114277680346966,0.00563212106891722
qwen3,de,1772,38,42.45756834172835,8,0.9021461640638175,0.005503026783637237
qwen3,de,1772,39,46.03409888580932,7,0.9143755860505246,0.006011688376938179
qwen3,de,1772,40,49.96608705487118,7,0.9083785675910971,0.006229467586079356
qwen3,de,1772,41,54.265543124911304,6,0.9168972862178215,0.006678628629520789
qwen3,de,1772,42,58.526232769908994,5,0.9073636868718988,0.006832722688808653
qwen3,de,1772,43,63.03030727083153,5,0.9116379494296724,0.007138356259866064
qwen3,de,1772,44,68.28564122718676,5,0.92806018606464,0.007063917471536737
qwen3,de,1772,45,73.81678310713458,4,0.952699690331424,0.00874724170157123
qwen3,de,1772,46,80.34462965429582,5,0.9475383048826665,0.00805245080415168
qwen3,de,1772,47,87.1620907268156,3,0.9699328846032449,0.010015095818504125
qwen3,de,1772,48,94.19204238801649,4,0.9814416317150556,0.009203566109679893
qwen3,de,1772,49,102.42134222654549,3,0.989429925233224,0.009621355307451295
qwen3,de,1772,50,110.72967047543887,3,0.9852453313621162,0.010342104500745807
qwen3,de,1772,51,120.50534605263967,3,0.9940788810515121,0.009744447216868632
qwen3,de,1772,52,130.04813004819508,2,1.0067987926057969,0.011806286325793725
qwen3,de,1772,53,138.86740554154198,2,1.040111633801362,0.013165229434847213
qwen3,de,1772,54,151.77313332607557,3,1.0228819445565274,0.010761196060210457
qwen3,de,1772,55,167.21849977399827,2,1.0525709610063307,0.01303424966382376
qwen3,de,1772,56,178.0869565217391,1,1.0517158478838373,0.017022674102185786
qwen3,de,1772,57,190.5631662896068,2,1.0910407598771545,0.013001482611365026
qwen3,de,1772,58,210.12036650703962,2,1.0946251499408581,0.01407126727259499
qwen3,de,1772,59,227.5555555555556,1,1.1248608726853773,0.01770906275003463
qwen3,de,1772,60,240.9411764705883,1,1.1392445693248356,0.018904289271906703
qwen3,de,1772,61,264.39566310109325,2,1.1569433712952628,0.01563569609452536
qwen3,de,1772,62,292.57142857142867,1,1.1978969886593942,0.019971069321419222
qwen3,de,1772,63,315.076923076923,1,1.228093701322309,0.022044796447116134
qwen3,de,1772,64,341.33333333333337,1,1.2732043705973235,0.022323748763990455
qwen3,de,1772,65,372.3636363636366,1,1.3009112817531352,0.02667033246275562
qwen3,de,1772,66,409.6000000000002,1,1.2414197951937802,0.021365603084078137
qwen3,de,1772,67,455.1111111111112,1,1.3460407790538702,0.027442440530256147
qwen3,de,1772,68,512.0,1,1.3821262785895618,0.025630563466511547
qwen3,de,1772,69,585.1428571428573,1,1.4572014919486038,0.02780381478904545
qwen3,de,1772,70,682.6666666666667,1,1.583585673850656,0.0377767703374045
qwen3,de,1772,71,819.2000000000004,1,1.6408676556733572,0.04191220507834296
qwen3,de,1772,72,1024.0,1,1.8354023551171725,0.05135003862100538
qwen3,de,1772,73,1365.3333333333335,1,2.041776062499368,0.06186253875611171
qwen3,de,1772,74,2048.0,1,2.5964833794222173,0.08463747099713402
qwen3,de,1772,75,4096.0,1,3.8473351244711758,0.14254156915965838
qwen3,it,875,0,2.079738366502104,157,0.9973391003876723,0.0022258664402850844
qwen3,it,875,1,2.251755740869529,144,1.0047008035760676,0.0022697598423070207
qwen3,it,875,2,2.4380159059456386,134,1.0200839890940139,0.0023484580778228587
qwen3,it,875,3,2.6398663190468756,123,1.0369383417775726,0.00250956028730954
qwen3,it,875,4,2.858095516768718,114,1.0694618560567986,0.002760369012828957
qwen3,it,875,5,3.0944667104130863,105,1.0918072391455789,0.0030705596280136208
qwen3,it,875,6,3.3500197264183567,97,1.1137288120291085,0.0032259459242887974
qwen3,it,875,7,3.627343166455213,90,1.1237243859887949,0.0033126265105744806
qwen3,it,875,8,3.92626195301624,82,1.1117301332048202,0.003182361362380018
qwen3,it,875,9,4.250092689272306,77,1.0928667812902433,0.0031660189074852532
qwen3,it,875,10,4.603468074230814,71,1.052923408778117,0.0027271967221956027
qwen3,it,875,11,4.984267095470073,65,1.0043876300223291,0.002727278580622059
qwen3,it,875,12,5.394424560964031,60,0.9762283003149654,0.002703577329826367
qwen3,it,875,13,5.840467452356643,56,0.941966585062313,0.002853536042631299
qwen3,it,875,14,6.322619408629094,51,0.918264666814697,0.0031790709698701373
qwen3,it,875,15,6.845610607228076,48,0.9104302336408038,0.0035109580066406032
qwen3,it,875,16,7.415533941273617,44,0.9025954813869348,0.003674094893813162
qwen3,it,875,17,8.025558781654992,40,0.8832574201593151,0.0036845406839911177
qwen3,it,875,18,8.68951954267665,38,0.8799733869177645,0.0036471893759577414
qwen3,it,875,19,9.407669204741923,34,0.8724453214800468,0.003910952766890736
qwen3,it,875,20,10.179076618235907,32,0.8860086111649673,0.003939401811047761
qwen3,it,875,21,11.028566357572464,30,0.9018397684647774,0.004373605752019346
qwen3,it,875,22,11.94477170193431,27,0.8998522487681754,0.004954587560236162
qwen3,it,875,23,12.924480781696696,25,0.9085610961904707,0.006906606504634425
qwen3,it,875,24,13.983106740258739,23,0.9005804391388212,0.007735755087628666
qwen3,it,875,25,15.146496450348943,22,0.8867552491856924,0.006524240342859573
qwen3,it,875,26,16.421220753444423,20,0.8712967807645786,0.006020471959480916
qwen3,it,875,27,17.774568996970093,18,0.865612703836107,0.006494883020931373
qwen3,it,875,28,19.235136338697405,17,0.8609871613458538,0.005718468038377373
qwen3,it,875,29,20.796881250446052,15,0.901796789226848,0.006371059511258666
qwen3,it,875,30,22.511839961743885,15,0.9359133122112899,0.006378376276969244
qwen3,it,875,31,24.38700267466527,13,0.8910643850676002,0.006609974562108132
qwen3,it,875,32,26.43351109040132,13,0.8633227013722446,0.0062851183210167645
qwen3,it,875,33,28.650364158817133,11,0.8554699327109028,0.006797646381654662
qwen3,it,875,34,30.920474771901404,10,0.8513682941392055,0.006935384012308194
qwen3,it,875,35,33.44593172081344,10,0.831589244642716,0.006360257361069362
qwen3,it,875,36,36.25725566717276,9,0.8405990335915421,0.007036965522942467
qwen3,it,875,37,39.205599316416965,8,0.835483768123279,0.006832717819596851
qwen3,it,875,38,42.45756834172835,8,0.8393138565011611,0.0070446123953378705
qwen3,it,875,39,46.03409888580932,7,0.8370860772090001,0.007215989298139267
qwen3,it,875,40,49.96608705487118,7,0.8536249917588196,0.007772900589707677
qwen3,it,875,41,54.265543124911304,6,0.8633905733098647,0.008542222715889744
qwen3,it,875,42,58.526232769908994,5,0.8695084984407757,0.00897705126032964
qwen3,it,875,43,63.03030727083153,5,0.8736991973021455,0.009068189793542718
qwen3,it,875,44,68.28564122718676,5,0.8702178099094566,0.009396444551714447
qwen3,it,875,45,73.81678310713458,4,0.8924374158546444,0.010733326606984143
qwen3,it,875,46,80.34462965429582,5,0.8982985416795599,0.010089941255989464
qwen3,it,875,47,87.1620907268156,3,0.9226462422032655,0.01268797225631161
qwen3,it,875,48,94.19204238801649,4,0.9043005183671312,0.010669376945793509
qwen3,it,875,49,102.42134222654549,3,0.9136443821676283,0.012280003717363848
qwen3,it,875,50,110.72967047543887,3,0.9550458913325234,0.013869367959402933
qwen3,it,875,51,120.50534605263967,3,0.9552773340202155,0.012764086150723683
qwen3,it,875,52,130.04813004819508,2,0.9779032551729475,0.016415840598535014
qwen3,it,875,53,138.86740554154198,2,0.9361351404368023,0.015266072300504127
qwen3,it,875,54,151.77313332607557,3,0.9886442276389159,0.016345967107841454
qwen3,it,875,55,167.21849977399827,2,0.9984488006158782,0.016836656255276448
qwen3,it,875,56,178.0869565217391,1,1.0231010904917968,0.022486366792697287
qwen3,it,875,57,190.5631662896068,2,1.0530606276417276,0.018356092255365004
qwen3,it,875,58,210.12036650703962,2,1.06837232597877,0.019387195376791674
qwen3,it,875,59,227.5555555555556,1,1.0800363722293234,0.025488999032083157
qwen3,it,875,60,240.9411764705883,1,1.1212288256744554,0.02589900706540619
qwen3,it,875,61,264.39566310109325,2,1.1585096077524888,0.02724683813635392
qwen3,it,875,62,292.57142857142867,1,1.096560392378413,0.02555497873984627
qwen3,it,875,63,315.076923076923,1,1.1830407638902598,0.035134351780050865
qwen3,it,875,64,341.33333333333337,1,1.2471304392999374,0.033159182254550786
qwen3,it,875,65,372.3636363636366,1,1.180251126937274,0.027909902283424236
qwen3,it,875,66,409.6000000000002,1,1.266298156785809,0.03965879627927608
qwen3,it,875,67,455.1111111111112,1,1.304530245141367,0.03374430825229188
qwen3,it,875,68,512.0,1,1.374713978776014,0.046685236895436306
qwen3,it,875,69,585.1428571428573,1,1.3559901857662893,0.03942150409006641
